match_url,teamName,tableType,player,kd,plus_minus,adr,kast,rating
https://www.hltv.org/matches/2380398/9-pandas-vs-monte-cct-season-2-europe-series-20,Monte,table tstats hidden,Jack 'Gizmy' von SpreckelsenGizmy,11-14,-3,60.4,57.9%,0.86
https://www.hltv.org/matches/2380398/9-pandas-vs-monte-cct-season-2-europe-series-20,Monte,table tstats hidden,Sergiy 'DemQQ' DemchenkoDemQQ,9-17,-8,61.2,57.9%,0.70
https://www.hltv.org/matches/2380398/9-pandas-vs-monte-cct-season-2-europe-series-20,Monte,table tstats hidden,Gytis 'ryu' Glušauskasryu,9-18,-9,48.9,63.2%,0.61
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table totalstats,Drin 'makazze' Shaqirimakazze,56-46,+10,96.4,73.8%,1.31
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table totalstats,Džiugas 'dziugss' Steponavičiusdziugss,53-40,+13,89.9,81.5%,1.31
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table totalstats,Aulon 'Krabeni' FazlijaKrabeni,49-41,+8,74.3,75.4%,1.12
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table totalstats,Dmytro 'dem0n' Myroshnychenkodem0n,42-41,+1,64.4,67.7%,0.98
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table totalstats,Nikita 'cmtry' Samolyotovcmtry,27-42,-15,53.2,69.2%,0.84
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table ctstats hidden,Drin 'makazze' Shaqirimakazze,35-18,+17,127.6,80.0%,1.75
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table ctstats hidden,Džiugas 'dziugss' Steponavičiusdziugss,27-15,+12,108.8,93.3%,1.61
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table ctstats hidden,Aulon 'Krabeni' FazlijaKrabeni,27-14,+13,79.6,83.3%,1.38
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table ctstats hidden,Dmytro 'dem0n' Myroshnychenkodem0n,18-16,+2,63.7,76.7%,0.93
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table ctstats hidden,Nikita 'cmtry' Samolyotovcmtry,12-16,-4,47.1,70.0%,0.83
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table tstats hidden,Džiugas 'dziugss' Steponavičiusdziugss,26-25,+1,73.7,71.4%,1.05
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table tstats hidden,Dmytro 'dem0n' Myroshnychenkodem0n,24-25,-1,65.1,60.0%,1.02
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table tstats hidden,Drin 'makazze' Shaqirimakazze,21-28,-7,69.6,68.6%,0.94
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table tstats hidden,Aulon 'Krabeni' FazlijaKrabeni,22-27,-5,69.8,68.6%,0.90
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,NAVI Junior,table tstats hidden,Nikita 'cmtry' Samolyotovcmtry,15-26,-11,58.4,68.6%,0.85
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table totalstats,Jindřich 'ZEDKO' ChybaZEDKO,50-45,+5,84.0,70.8%,1.10
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table totalstats,Peter 'Pepo' RužičkaPepo,46-43,+3,73.5,61.5%,1.04
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table totalstats,Sebastian 'beastik' Daňobeastik,41-43,-2,64.6,78.5%,0.98
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table totalstats,Max 'SHOCK' KvapilSHOCK,33-47,-14,63.9,69.2%,0.81
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table totalstats,Josef 'MoriiSko' MaurencMoriiSko,38-49,-11,64.9,61.5%,0.81
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table ctstats hidden,Peter 'Pepo' RužičkaPepo,33-21,+12,92.5,74.3%,1.38
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table ctstats hidden,Jindřich 'ZEDKO' ChybaZEDKO,31-22,+9,94.2,77.1%,1.30
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table ctstats hidden,Sebastian 'beastik' Daňobeastik,25-19,+6,63.5,85.7%,1.07
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table ctstats hidden,Josef 'MoriiSko' MaurencMoriiSko,24-25,-1,79.6,65.7%,0.95
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table ctstats hidden,Max 'SHOCK' KvapilSHOCK,17-21,-4,69.6,80.0%,0.88
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Sebastian 'beastik' Daňobeastik,16-24,-8,65.9,70.0%,0.89
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Jindřich 'ZEDKO' ChybaZEDKO,19-23,-4,72.2,63.3%,0.86
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Max 'SHOCK' KvapilSHOCK,16-26,-10,57.2,56.7%,0.73
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Josef 'MoriiSko' MaurencMoriiSko,14-24,-10,47.8,56.7%,0.64
https://www.hltv.org/matches/2380397/navi-junior-vs-sinners-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Peter 'Pepo' RužičkaPepo,13-22,-9,51.4,46.7%,0.64
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table totalstats,Patryk 'Demho' TomaszewskiDemho,38-23,+15,92.4,81.4%,1.43
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table totalstats,Jakub 'jcobbb' Pietruszewskijcobbb,33-30,+3,95.2,74.4%,1.22
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table totalstats,Oskar 'hfah' Wrońskihfah,26-25,+1,70.4,74.4%,1.03
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table totalstats,Milan 'hypex' Polowiechypex,21-26,-5,44.5,62.8%,0.79
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table totalstats,Wojciech 'Prism' ZiębaPrism,25-33,-8,67.9,67.4%,0.78
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table ctstats hidden,Patryk 'Demho' TomaszewskiDemho,20-13,+7,85.6,79.2%,1.23
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table ctstats hidden,Milan 'hypex' Polowiechypex,17-13,+4,60.9,70.8%,1.03
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table ctstats hidden,Jakub 'jcobbb' Pietruszewskijcobbb,16-20,-4,77.2,70.8%,0.89
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table ctstats hidden,Wojciech 'Prism' ZiębaPrism,14-17,-3,78.9,70.8%,0.87
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table ctstats hidden,Oskar 'hfah' Wrońskihfah,10-14,-4,59.6,70.8%,0.81
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table tstats hidden,Patryk 'Demho' TomaszewskiDemho,18-10,+8,101.1,84.2%,1.69
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table tstats hidden,Jakub 'jcobbb' Pietruszewskijcobbb,17-10,+7,117.9,78.9%,1.63
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table tstats hidden,Oskar 'hfah' Wrońskihfah,16-11,+5,84.2,78.9%,1.31
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table tstats hidden,Wojciech 'Prism' ZiębaPrism,11-16,-5,54.1,63.2%,0.67
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Apogee,table tstats hidden,Milan 'hypex' Polowiechypex,4-13,-9,23.8,52.6%,0.50
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Sergey 'Ax1Le' RykhtorovAx1Le,29-27,+2,70.8,65.1%,1.07
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Aleksandr 'zorte' Zagodyrenkozorte,32-27,+5,71.3,79.1%,1.04
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Kirill 'Magnojez' RodnovMagnojez,31-35,-4,85.1,62.8%,1.03
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Pavel 'S1ren' OgloblinS1ren,24-29,-5,68.8,74.4%,0.92
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Kirill 'Boombl4' MikhailovBoombl4,20-28,-8,56.1,65.1%,0.78
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Kirill 'Magnojez' RodnovMagnojez,15-18,-3,95.5,68.4%,1.05
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Aleksandr 'zorte' Zagodyrenkozorte,14-12,+2,76.7,84.2%,1.01
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Kirill 'Boombl4' MikhailovBoombl4,12-13,-1,66.8,63.2%,0.85
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Pavel 'S1ren' OgloblinS1ren,11-14,-3,74.4,73.7%,0.76
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Sergey 'Ax1Le' RykhtorovAx1Le,7-12,-5,52.7,63.2%,0.70
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Sergey 'Ax1Le' RykhtorovAx1Le,22-15,+7,85.2,66.7%,1.37
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Aleksandr 'zorte' Zagodyrenkozorte,18-15,+3,67.0,75.0%,1.06
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Pavel 'S1ren' OgloblinS1ren,13-15,-2,64.4,75.0%,1.05
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Kirill 'Magnojez' RodnovMagnojez,16-17,-1,77.0,58.3%,1.02
https://www.hltv.org/matches/2379928/apogee-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Kirill 'Boombl4' MikhailovBoombl4,8-15,-7,47.6,66.7%,0.73
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table totalstats,Jamie 'Tree60' CallanTree60,50-50,0,82.9,67.7%,1.05
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table totalstats,Tom 'arTisT' ClarkearTisT,38-45,-7,69.1,64.6%,0.93
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table totalstats,Callum 'Girafffe' JonesGirafffe,35-47,-12,66.0,63.1%,0.84
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table totalstats,Mason 'Vacancy' HainesVacancy,35-48,-13,60.0,63.1%,0.82
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table totalstats,Matas 'Extinct' StrumilaExtinct,28-54,-26,52.0,53.8%,0.63
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table ctstats hidden,Tom 'arTisT' ClarkearTisT,22-19,+3,85.0,65.5%,1.00
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table ctstats hidden,Jamie 'Tree60' CallanTree60,20-22,-2,79.6,69.0%,0.90
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table ctstats hidden,Callum 'Girafffe' JonesGirafffe,14-21,-7,69.7,62.1%,0.75
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table ctstats hidden,Mason 'Vacancy' HainesVacancy,15-21,-6,60.6,58.6%,0.69
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table ctstats hidden,Matas 'Extinct' StrumilaExtinct,9-25,-16,48.7,41.4%,0.38
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table tstats hidden,Jamie 'Tree60' CallanTree60,30-28,+2,85.5,66.7%,1.17
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table tstats hidden,Mason 'Vacancy' HainesVacancy,20-27,-7,59.5,66.7%,0.92
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table tstats hidden,Callum 'Girafffe' JonesGirafffe,21-26,-5,63.1,63.9%,0.92
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table tstats hidden,Tom 'arTisT' ClarkearTisT,16-26,-10,56.2,63.9%,0.87
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,ALASKA,table tstats hidden,Matas 'Extinct' StrumilaExtinct,19-29,-10,54.6,63.9%,0.83
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table totalstats,Sergiy 'DemQQ' DemchenkoDemQQ,60-36,+24,84.6,75.4%,1.33
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table totalstats,Olek 'hades' Miskiewiczhades,53-34,+19,85.8,70.8%,1.33
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table totalstats,Gytis 'ryu' Glušauskasryu,51-39,+12,77.1,78.5%,1.21
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table totalstats,Vladyslav 'leen' Stepanovleen,45-36,+9,72.7,78.5%,1.13
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table totalstats,Jack 'Gizmy' von SpreckelsenGizmy,34-43,-9,69.3,69.2%,0.91
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table ctstats hidden,Olek 'hades' Miskiewiczhades,30-20,+10,91.9,72.2%,1.24
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table ctstats hidden,Sergiy 'DemQQ' DemchenkoDemQQ,33-21,+12,84.5,77.8%,1.20
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table ctstats hidden,Gytis 'ryu' Glušauskasryu,29-21,+8,80.2,77.8%,1.14
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table ctstats hidden,Vladyslav 'leen' Stepanovleen,26-20,+6,70.0,77.8%,1.02
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table ctstats hidden,Jack 'Gizmy' von SpreckelsenGizmy,17-25,-8,69.2,77.8%,0.82
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table tstats hidden,Sergiy 'DemQQ' DemchenkoDemQQ,27-15,+12,84.9,72.4%,1.50
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table tstats hidden,Olek 'hades' Miskiewiczhades,23-14,+9,78.4,69.0%,1.44
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table tstats hidden,Gytis 'ryu' Glušauskasryu,22-18,+4,73.2,79.3%,1.30
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table tstats hidden,Vladyslav 'leen' Stepanovleen,19-16,+3,76.1,79.3%,1.26
https://www.hltv.org/matches/2380575/alaska-vs-monte-galaxy-battle-2025-starter,Monte,table tstats hidden,Jack 'Gizmy' von SpreckelsenGizmy,17-18,-1,69.3,58.6%,1.02
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table totalstats,Robert 'Patsi' IsyanovPatsi,30-33,-3,71.9,68.2%,1.07
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table totalstats,Aleksandr 'KENSI' GurkinKENSI,29-33,-4,78.6,56.8%,1.02
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table totalstats,Timur 'clax' Sabirovclax,26-37,-11,70.0,68.2%,0.90
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table totalstats,Gleb 'gr1ks' Gazingr1ks,24-29,-5,64.1,75.0%,0.77
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table totalstats,Evgeny 'Norwi' ErmolinNorwi,18-32,-14,45.8,59.1%,0.63
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table ctstats hidden,Aleksandr 'KENSI' GurkinKENSI,25-19,+6,110.5,62.5%,1.42
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table ctstats hidden,Timur 'clax' Sabirovclax,17-20,-3,74.2,75.0%,0.96
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table ctstats hidden,Robert 'Patsi' IsyanovPatsi,14-19,-5,72.5,62.5%,0.86
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table ctstats hidden,Evgeny 'Norwi' ErmolinNorwi,11-15,-4,45.2,66.7%,0.67
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table ctstats hidden,Gleb 'gr1ks' Gazingr1ks,11-14,-3,56.3,75.0%,0.63
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table tstats hidden,Robert 'Patsi' IsyanovPatsi,16-14,+2,71.3,75.0%,1.32
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table tstats hidden,Gleb 'gr1ks' Gazingr1ks,13-15,-2,73.5,75.0%,0.93
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table tstats hidden,Timur 'clax' Sabirovclax,9-17,-8,64.8,60.0%,0.83
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table tstats hidden,Evgeny 'Norwi' ErmolinNorwi,7-17,-10,46.5,50.0%,0.57
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,Aurora,table tstats hidden,Aleksandr 'KENSI' GurkinKENSI,4-14,-10,40.2,50.0%,0.53
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table totalstats,David 'forsyy' Bílýforsyy,37-19,+18,83.6,77.3%,1.34
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table totalstats,Martin 'Dytor' HandlDytor,38-28,+10,90.8,84.1%,1.28
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table totalstats,Vít 'nbqq' Pohlotnbqq,37-28,+9,80.0,70.5%,1.16
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table totalstats,Jakub 'M1key' KrauskoM1key,27-23,+4,70.4,77.3%,1.11
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table totalstats,Erik 'The eLiVe' SithThe eLiVe,24-31,-7,67.3,70.5%,0.88
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table ctstats hidden,David 'forsyy' Bílýforsyy,16-7,+9,89.3,80.0%,1.30
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table ctstats hidden,Vít 'nbqq' Pohlotnbqq,19-11,+8,91.9,70.0%,1.25
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table ctstats hidden,Jakub 'M1key' KrauskoM1key,17-8,+9,86.0,80.0%,1.23
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table ctstats hidden,Martin 'Dytor' HandlDytor,15-11,+4,75.8,90.0%,1.13
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table ctstats hidden,Erik 'The eLiVe' SithThe eLiVe,9-12,-3,63.9,75.0%,0.77
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table tstats hidden,Martin 'Dytor' HandlDytor,23-17,+6,103.3,79.2%,1.41
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table tstats hidden,David 'forsyy' Bílýforsyy,21-12,+9,78.8,75.0%,1.37
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table tstats hidden,Vít 'nbqq' Pohlotnbqq,18-17,+1,70.0,70.8%,1.09
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table tstats hidden,Jakub 'M1key' KrauskoM1key,10-15,-5,57.3,75.0%,1.01
https://www.hltv.org/matches/2380591/aurora-vs-eclot-yalla-compass-winter-2025,ECLOT,table tstats hidden,Erik 'The eLiVe' SithThe eLiVe,15-19,-4,70.1,66.7%,0.97
https://www.hltv.org/matches/2380206/eclot-vs-bad-news-eagles-european-pro-league-season-23,ECLOT,table totalstats,Erik 'The eLiVe' SithThe eLiVe,57-39,+18,86.3,71.6%,1.27
